normalizedPath,domains,repos,methods,occurrences,coverageCategory,evidence
/b2b/order/delivery/with_out_orderitem,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:521
/b2b/order/detail,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:337 | semir-reabam-front/public/api.js:130
/b2b/order/detail/openApi,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:358
/b2b/order/detail/record,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:371 | semir-reabam-front/public/api.js:66
/b2b/order/detailcopy,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:748 | semir-reabam-front/public/api.js:134
/b2b/order/detailMain,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:350 | semir-reabam-admin/src/js/api.js:1217
/b2b/order/getacceptrolefun,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:666 | semir-reabam-admin/src/js/api.js:353
/b2b/order/getAvailablePickQty,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:485 | semir-reabam-admin/src/js/api.js:2824
/b2b/order/getAvailableQtyMap,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:916 | semir-reabam-admin/src/js/api.js:328
/b2b/order/getCostPrice,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:858
/b2b/order/getOutStockOccupyTimeTips,stock,backend|miniapp|admin-v1|admin-v2,POST|POST(default),7,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1008 | semir-bmall-admin-v2/app/src/components/NewShopOrder/CreateNewShopOrderForm/services/index.ts:65 | semir-reabam-admin/src/js/api.js:3052 | semir-reabam-front/packageForNewShop/services/orderApis.js:8 | semir-reabam-front/packageForPresale/services/orderApis.js:8 | semir-reabam-front/public/api.js:302 | semir-reabam-front/public/globalApis.js:187
/b2b/order/give/integral/setting/copy,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/integral/controller/B2BGiveIntegralSettingController.java:61 | semir-reabam-admin/src/js/api2.js:410
/b2b/order/give/integral/setting/delete,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/integral/controller/B2BGiveIntegralSettingController.java:42
/b2b/order/give/integral/setting/detail,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/integral/controller/B2BGiveIntegralSettingController.java:52 | semir-reabam-admin/src/js/api2.js:414
/b2b/order/give/integral/setting/saveOrUpdate,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/integral/controller/B2BGiveIntegralSettingController.java:32 | semir-reabam-admin/src/js/api2.js:412
/b2b/order/info/detail,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1053 | semir-reabam-admin/src/js/api.js:3059
/b2b/order/invoice/list,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:151 | semir-reabam-admin/src/js/api.js:432
/b2b/order/invoiceReviewInfo,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1016 | semir-reabam-front/public/api.js:297
/b2b/order/item/list,product-skc-sku,backend|miniapp|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/item/controller/OrderItemController.java:24 | semir-reabam-admin/src/js/api.js:2866 | semir-reabam-front/public/api.js:275
/b2b/order/item/logisticsList,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:950 | semir-reabam-admin/src/js/api.js:172
/b2b/order/limit/product/copy/all,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:83 | semir-reabam-admin/src/js/api2.js:1911
/b2b/order/limit/product/copy/one,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:68 | semir-reabam-admin/src/js/api2.js:1909
/b2b/order/limit/product/detail,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:44 | semir-reabam-admin/src/js/api2.js:1901
/b2b/order/limit/product/edit,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:53 | semir-reabam-admin/src/js/api2.js:1905
/b2b/order/limit/product/export,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:98 | semir-reabam-admin/src/js/api2.js:1684
/b2b/order/limit/product/multipleCompanyExport,report-export,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:111 | semir-reabam-admin/src/js/api2.js:525
/b2b/order/limit/product/rpc/detail,product-skc-sku,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductRpcController.java:34
/b2b/order/limit/product/switch,product-skc-sku,backend|admin-v1,ANY|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/limit/set/controller/B2BOrderLimitProductController.java:35 | semir-reabam-admin/src/js/api2.js:1903
/b2b/order/list,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:140 | semir-reabam-front/public/api.js:129
/b2b/order/list/execl,other,backend|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:734 | semir-reabam-admin/src/js/api.js:55 | semir-reabam-admin/src/js/api.js:2408
/b2b/order/mgd/orderCount,other,backend|admin-v1|admin-v2,GET,3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1069 | semir-bmall-admin-v2/app/src/pages/home/service/index.ts:10 | semir-reabam-admin/src/pages/home/service.js:12
/b2b/order/negotiate/refund,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:992 | semir-reabam-admin/src/js/api.js:2726
/b2b/order/new/appOrderList,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:118 | semir-reabam-front/packageForOrder/services/orderApis.js:24
/b2b/order/new/detail/item/page,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:59 | semir-reabam-admin/src/js/api.js:1218
/b2b/order/new/getDeliveryInfoByInvoiceNos,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:202 | semir-reabam-front/packageForOrder/services/orderApis.js:93
/b2b/order/new/getOrderCountStatistics,other,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:100 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/index.ts:44
/b2b/order/new/getOrderExportPageList,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:68
/b2b/order/new/getOrderInfoStatistics,stock|other,backend|admin-v2,POST,4,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:108 | semir-bmall-admin-v2/app/src/pages/midPurchaseStock/service/index.ts:92 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/index.ts:30 | semir-bmall-admin-v2/app/src/pages/supplyPurchaseStock/service/index.ts:126
/b2b/order/new/getOrderInvoiceExportPageList,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:84
/b2b/order/new/getOrderItemExportPageList,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:76
/b2b/order/new/getOrderPageList,other,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:92 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/index.ts:16
/b2b/order/new/getReplenishmentOrderCount,stock|other,backend|admin-v2,GET|POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:169 | semir-bmall-admin-v2/app/src/pages/supplyPurchaseStock/service/index.ts:114
/b2b/order/new/intellectAi/creatOrder,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:213
/b2b/order/new/itemDetail/confirmOrder,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:177 | semir-reabam-front/packageForOrder/pages/sureOrder/api.js:26
/b2b/order/new/itemDetail/confirmOrder/preCheck,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:185 | semir-reabam-front/packageForOrder/pages/sureOrder/api.js:63
/b2b/order/new/itemDetail/confirmOrder/submit,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:193 | semir-reabam-front/packageForOrder/pages/sureOrder/api.js:100
/b2b/order/new/multiStoreOrder/add,other,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:142 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/addMutilStoreOrder.ts:96
/b2b/order/new/multiStoreOrder/checkAdd,other,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:134 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/addMutilStoreOrder.ts:87
/b2b/order/new/multiStoreOrder/show,other,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2bOrderNewController.java:126 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/addMutilStoreOrder.ts:78
/b2b/order/orderCount,other,backend|miniapp|admin-v1,GET|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1061 | semir-reabam-admin/src/js/api.js:3174 | semir-reabam-front/public/globalApis.js:9
/b2b/order/orderDeductRate/update,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:897 | semir-reabam-admin/src/js/api.js:2284
/b2b/order/orderDetail/adjust,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1040 | semir-reabam-front/public/api.js:295
/b2b/order/orderDetail/items,product-skc-sku,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1032 | semir-reabam-front/public/api.js:299
/b2b/order/orderItemById,other,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1096
/b2b/order/orderTypeList,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/ordertypechange/OrderTypeChangeController.java:37 | semir-reabam-admin/src/js/api.js:214
/b2b/order/outStockItems,stock,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:1024 | semir-reabam-front/public/api.js:298
/b2b/order/picking,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:471 | semir-reabam-admin/src/js/api.js:2619
/b2b/order/picking/delivery,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:508
/b2b/order/receiving,other,backend|miniapp,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:578 | semir-reabam-front/public/api.js:78 | semir-reabam-front/public/api.js:142
/b2b/order/refreshSupply,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:982 | semir-reabam-admin/src/js/api.js:2821
/b2b/order/refund/apply,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:802 | semir-reabam-front/public/api.js:76
/b2b/order/showType,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:829
/b2b/order/split/delivery,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:494 | semir-reabam-admin/src/js/api.js:2620
/b2b/order/stat/distribution,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2951
/b2b/order/stat/overview,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2950
/b2b/order/stat/seasonalDistribution,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2954
/b2b/order/stat/trend,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2952
/b2b/order/surplus/itemAmount,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:908 | semir-reabam-admin/src/js/api.js:359
/b2b/order/test,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:999
/b2b/order/type/count,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:145
/b2b/order/update/deliveryDate,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:924 | semir-reabam-admin/src/js/api.js:232
/b2b/order/update/itemExpectedDate,product-skc-sku,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:937 | semir-reabam-admin/src/js/api.js:2785
